invoice_id,customer_id,amount_due,currency,invoice_date,due_date,status_hint
INV-0012695,CUST-00394,1731.80,EUR,2025-10-06,2025-10-29,
INV-0012696,CUST-00919,2055.63,EUR,2025-10-24,2025-11-09,
INV-0012697,CUST-00660,3756.44,EUR,2025-10-14,2025-11-22,
INV-0012698,CUST-00507,2822.74,EUR,2025-11-26,2026-01-02,
INV-0012699,CUST-00770,1257.33,EUR,2025-07-23,2025-08-29,
INV-0012700,CUST-00429,4023.89,EUR,2025-10-20,2025-11-26,
INV-0012701,CUST-00948,1068.60,EUR,2025-09-29,2025-10-08,
INV-0012702,CUST-00330,1278.75,EUR,2025-03-17,2025-04-15,
INV-0012703,CUST-00115,2836.37,EUR,2025-10-03,2025-11-08,
INV-0012704,CUST-00126,2146.10,EUR,2025-10-03,2025-11-15,
INV-0012705,CUST-00458,1567.73,EUR,2025-08-11,2025-09-16,
INV-0012706,CUST-00443,2154.26,EUR,2025-07-24,2025-08-03,
INV-0012707,CUST-00709,3072.55,EUR,2025-10-29,2025-11-12,
INV-0012708,CUST-00616,989.15,EUR,2025-07-06,2025-07-23,
INV-0012709,CUST-00390,4201.09,EUR,2025-03-06,2025-04-03,
INV-0012710,CUST-00591,3306.21,EUR,2025-11-09,2025-11-29,
INV-0012711,CUST-00116,2269.21,EUR,2025-10-24,2025-12-01,
INV-0012712,CUST-00866,4645.33,EUR,2025-01-08,2025-02-17,
INV-0012713,CUST-00813,1807.43,EUR,2025-08-18,2025-09-14,
INV-0012714,CUST-00589,628.04,EUR,2025-11-18,2025-12-18,
INV-0012715,CUST-00867,3280.38,EUR,2025-04-19,2025-06-02,
INV-0012716,CUST-00668,3370.99,EUR,2025-08-01,2025-09-08,
INV-0012717,CUST-00048,3324.79,EUR,2025-05-23,2025-06-27,
INV-0012718,CUST-00489,4831.56,EUR,2025-02-26,2025-03-22,
INV-0012719,CUST-00035,1809.42,EUR,2025-08-19,2025-09-24,
INV-0012720,CUST-00968,4629.93,EUR,2025-03-11,2025-04-10,
INV-0012721,CUST-00975,3761.85,EUR,2025-12-23,2026-01-04,
INV-0012722,CUST-00369,1874.21,EUR,2025-05-25,2025-06-17,
INV-0012723,CUST-00633,1446.76,EUR,2025-11-24,2026-01-04,
INV-0012724,CUST-00329,2318.54,EUR,2025-06-15,2025-06-30,
INV-0012725,CUST-00380,1977.74,EUR,2025-11-19,2025-12-09,
INV-0012726,CUST-00503,1328.77,EUR,2025-05-17,2025-06-28,
INV-0012727,CUST-00276,1816.84,EUR,2025-06-22,2025-07-29,
INV-0012728,CUST-00400,4714.05,EUR,2025-12-11,2026-01-13,
INV-0012729,CUST-00216,1248.03,EUR,2025-06-23,2025-07-17,
INV-0012730,CUST-00995,959.53,EUR,2025-12-29,2026-01-26,
INV-0012731,CUST-00028,4998.45,EUR,2025-06-24,2025-07-14,
INV-0012732,CUST-00800,98.83,EUR,2025-08-19,2025-09-05,
INV-0012733,CUST-00482,4646.25,EUR,2025-08-29,2025-09-13,
INV-0012734,CUST-00541,3143.89,EUR,2025-12-23,2026-01-08,
INV-0012735,CUST-00487,1975.91,EUR,2025-06-17,2025-07-26,
INV-0012736,CUST-00902,2803.73,EUR,2025-01-31,2025-03-14,
INV-0012737,CUST-00596,4955.34,EUR,2025-03-22,2025-04-25,
INV-0012738,CUST-00837,2045.26,EUR,2025-05-01,2025-06-03,
INV-0012739,CUST-00948,2147.16,EUR,2025-11-09,2025-12-20,
INV-0012740,CUST-00032,3950.40,EUR,2025-04-06,2025-05-12,
INV-0012741,CUST-00446,3422.65,EUR,2025-06-06,2025-06-29,
INV-0012742,CUST-00554,903.77,EUR,2025-11-04,2025-11-29,
INV-0012743,CUST-00202,3475.22,EUR,2025-01-24,2025-02-03,
INV-0012744,CUST-00984,2435.63,EUR,2025-07-23,2025-08-05,
INV-0012745,CUST-00443,1806.69,EUR,2025-09-02,2025-10-10,
INV-0012746,CUST-00892,3915.60,EUR,2025-12-15,2026-01-24,
INV-0012747,CUST-00263,740.85,EUR,2025-09-09,2025-09-22,
INV-0012748,CUST-00431,4969.06,EUR,2025-10-16,2025-10-27,
INV-0012749,CUST-00601,602.90,EUR,2025-04-09,2025-05-13,
INV-0012750,CUST-00596,1701.68,EUR,2025-12-18,2026-01-24,
INV-0012751,CUST-00823,909.32,EUR,2025-11-07,2025-11-25,
INV-0012752,CUST-00353,228.57,EUR,2025-07-18,2025-09-01,
INV-0012753,CUST-00076,1775.98,EUR,2025-11-10,2025-12-17,
INV-0012754,CUST-00543,356.79,EUR,2025-11-16,2025-12-25,
INV-0012755,CUST-00146,1080.39,EUR,2025-09-02,2025-09-11,
INV-0012756,CUST-00022,2643.23,EUR,2025-04-11,2025-05-01,
INV-0012757,CUST-00773,4257.34,EUR,2025-06-07,2025-07-21,
INV-0012758,CUST-00019,750.02,EUR,2025-09-03,2025-09-29,
INV-0012759,CUST-00238,930.36,EUR,2025-08-10,2025-09-22,
INV-0012760,CUST-00882,3594.74,EUR,2025-05-23,2025-06-17,
INV-0012761,CUST-00101,2783.39,EUR,2025-02-16,2025-03-19,
INV-0012762,CUST-00689,2907.23,EUR,2025-06-30,2025-07-14,
INV-0012763,CUST-00121,3242.06,EUR,2025-03-31,2025-05-13,
INV-0012764,CUST-00868,1537.61,EUR,2025-05-15,2025-05-24,
INV-0012765,CUST-00254,387.45,EUR,2025-02-24,2025-04-06,
INV-0012766,CUST-00160,2788.82,EUR,2025-11-03,2025-11-16,
INV-0012767,CUST-00270,2201.50,EUR,2025-07-02,2025-08-15,
INV-0012768,CUST-00358,524.65,EUR,2025-02-12,2025-02-28,
INV-0012769,CUST-00029,4058.12,EUR,2025-04-29,2025-06-11,
INV-0012770,CUST-00834,4534.36,EUR,2025-01-31,2025-03-02,
INV-0012771,CUST-00618,4762.65,EUR,2025-08-10,2025-09-13,
INV-0012772,CUST-00662,2919.34,EUR,2025-03-20,2025-04-09,
INV-0012773,CUST-00588,4739.86,EUR,2025-05-29,2025-06-17,
INV-0012774,CUST-00572,3394.54,EUR,2025-09-04,2025-10-03,
INV-0012775,CUST-00902,4315.80,EUR,2025-05-27,2025-06-13,
INV-0012776,CUST-00543,2529.50,EUR,2025-07-17,2025-08-08,
INV-0012777,CUST-00486,3611.56,EUR,2025-05-04,2025-05-30,
INV-0012778,CUST-00643,2771.97,EUR,2025-06-16,2025-06-26,
INV-0012779,CUST-00753,1256.02,EUR,2025-04-02,2025-05-07,
INV-0012780,CUST-00487,3962.19,EUR,2025-12-17,2025-12-29,
INV-0012781,CUST-00465,2898.50,EUR,2025-02-08,2025-03-12,
INV-0012782,CUST-00163,1820.86,EUR,2025-06-18,2025-07-17,
INV-0012783,CUST-00203,831.81,EUR,2025-08-16,2025-09-30,
INV-0012784,CUST-00150,1425.71,EUR,2025-12-02,2025-12-28,
INV-0012785,CUST-00692,3881.43,EUR,2025-09-19,2025-10-11,
INV-0012786,CUST-00708,2355.97,EUR,2025-07-22,2025-09-02,
INV-0012787,CUST-00736,2333.77,EUR,2025-12-29,2026-02-05,
INV-0012788,CUST-00604,4431.01,EUR,2025-09-19,2025-10-29,
INV-0012789,CUST-00584,4168.97,EUR,2025-11-01,2025-11-13,
INV-0012790,CUST-00821,898.76,EUR,2025-09-27,2025-10-31,
INV-0012791,CUST-00454,870.42,EUR,2025-09-07,2025-10-14,
INV-0012792,CUST-00264,2514.42,EUR,2025-10-03,2025-11-03,
INV-0012793,CUST-00942,3102.05,EUR,2025-01-27,2025-02-21,
INV-0012794,CUST-00019,2243.41,EUR,2025-12-27,2026-01-13,
INV-0012795,CUST-00612,1916.91,EUR,2025-11-14,2025-12-15,
INV-0012796,CUST-00322,954.07,EUR,2025-05-25,2025-06-07,
INV-0012797,CUST-00762,1617.88,EUR,2025-04-23,2025-05-04,
INV-0012798,CUST-00682,2593.27,EUR,2025-03-14,2025-03-22,
INV-0012799,CUST-00293,149.93,EUR,2025-02-09,2025-02-16,
INV-0012800,CUST-00472,4038.08,EUR,2025-10-18,2025-10-29,
INV-0012801,CUST-00138,2995.95,EUR,2025-05-24,2025-06-15,
INV-0012802,CUST-00806,3457.96,EUR,2025-08-22,2025-09-01,
INV-0012803,CUST-00949,941.16,EUR,2025-07-06,2025-08-10,
INV-0012804,CUST-00542,4619.66,EUR,2025-05-30,2025-07-01,
INV-0012805,CUST-00228,4011.80,EUR,2025-06-12,2025-06-20,
INV-0012806,CUST-00081,2933.08,EUR,2025-07-09,2025-07-29,
INV-0012807,CUST-00925,362.35,EUR,2025-02-10,2025-02-18,
INV-0012808,CUST-00904,613.32,EUR,2025-06-15,2025-07-24,
INV-0012809,CUST-00310,1878.42,EUR,2025-08-15,2025-09-05,
INV-0012810,CUST-00978,4382.65,EUR,2025-04-23,2025-05-30,
INV-0012811,CUST-00059,3487.31,EUR,2025-12-24,2026-01-04,
INV-0012812,CUST-00681,3480.62,EUR,2025-05-21,2025-07-03,
INV-0012813,CUST-00196,506.76,EUR,2025-08-19,2025-09-18,
INV-0012814,CUST-00425,4760.30,EUR,2025-09-13,2025-10-04,
INV-0012815,CUST-00007,965.18,EUR,2025-02-23,2025-03-30,
INV-0012816,CUST-00219,2293.06,EUR,2025-05-01,2025-06-15,
INV-0012817,CUST-00493,4065.86,EUR,2025-12-04,2025-12-13,
INV-0012818,CUST-00086,4215.22,EUR,2025-01-03,2025-01-16,
INV-0012819,CUST-00677,4411.62,EUR,2025-05-29,2025-07-11,
INV-0012820,CUST-00176,2097.97,EUR,2025-02-09,2025-03-23,
INV-0012821,CUST-00632,4271.56,EUR,2025-03-23,2025-04-15,
INV-0012822,CUST-00016,4914.99,EUR,2025-08-01,2025-08-12,
INV-0012823,CUST-00214,2644.88,EUR,2025-06-21,2025-07-15,
INV-0012824,CUST-00867,3477.68,EUR,2025-08-07,2025-09-08,
INV-0012825,CUST-00055,896.80,EUR,2025-11-29,2025-12-26,
INV-0012826,CUST-00876,470.79,EUR,2025-05-19,2025-06-10,
INV-0012827,CUST-00350,2735.30,EUR,2025-01-22,2025-02-15,
INV-0012828,CUST-00849,2381.26,EUR,2025-02-02,2025-03-16,
INV-0012829,CUST-00729,4274.42,EUR,2025-01-17,2025-02-12,
INV-0012830,CUST-00348,310.33,EUR,2025-06-11,2025-07-03,
INV-0012831,CUST-00945,396.76,EUR,2025-02-27,2025-04-11,
INV-0012832,CUST-00967,1673.49,EUR,2025-11-18,2025-12-21,
INV-0012833,CUST-00060,4161.12,EUR,2025-03-19,2025-04-25,
INV-0012834,CUST-00416,3022.11,EUR,2025-04-08,2025-05-02,
INV-0012835,CUST-00816,4638.35,EUR,2025-09-11,2025-10-19,
INV-0012836,CUST-00622,2213.26,EUR,2025-01-26,2025-02-22,
INV-0012837,CUST-00263,4568.20,EUR,2025-06-20,2025-07-21,
INV-0012838,CUST-00154,1618.28,EUR,2025-06-29,2025-07-06,
INV-0012839,CUST-00858,1403.16,EUR,2025-04-02,2025-04-28,
INV-0012840,CUST-00411,4331.33,EUR,2025-01-30,2025-03-02,
INV-0012841,CUST-00605,4389.80,EUR,2025-12-06,2026-01-14,
INV-0012842,CUST-00425,3796.51,EUR,2025-09-09,2025-10-07,
INV-0012843,CUST-00874,1326.37,EUR,2025-02-24,2025-04-05,
INV-0012844,CUST-00164,2518.28,EUR,2025-09-13,2025-09-26,
INV-0012845,CUST-00813,623.25,EUR,2025-10-15,2025-11-26,
INV-0012846,CUST-00848,3954.25,EUR,2025-07-15,2025-07-25,
INV-0012847,CUST-00378,4824.32,EUR,2025-01-11,2025-01-22,
INV-0012848,CUST-00582,2521.12,EUR,2025-06-19,2025-07-18,
INV-0012849,CUST-00933,2476.04,EUR,2025-10-13,2025-10-30,
INV-0012850,CUST-00412,2484.93,EUR,2025-10-08,2025-11-08,
INV-0012851,CUST-00871,4789.49,EUR,2025-01-24,2025-02-16,
INV-0012852,CUST-00278,3683.90,EUR,2025-02-16,2025-03-14,
INV-0012853,CUST-00928,4918.55,EUR,2025-03-12,2025-04-04,
INV-0012854,CUST-00785,767.51,EUR,2025-07-27,2025-09-03,
INV-0012855,CUST-00810,3164.32,EUR,2025-09-29,2025-11-09,
INV-0012856,CUST-00063,3514.89,EUR,2025-01-23,2025-02-03,
INV-0012857,CUST-00337,4104.74,EUR,2025-04-27,2025-06-01,
INV-0012858,CUST-00686,2583.40,EUR,2025-08-01,2025-08-19,
INV-0012859,CUST-00421,2573.75,EUR,2025-11-13,2025-12-18,
INV-0012860,CUST-00045,1501.91,EUR,2025-05-11,2025-05-22,
INV-0012861,CUST-00421,3641.81,EUR,2025-12-07,2026-01-15,
INV-0012862,CUST-00120,1509.32,EUR,2025-01-03,2025-02-07,
INV-0012863,CUST-01000,1941.65,EUR,2025-10-03,2025-10-15,
INV-0012864,CUST-00450,3284.24,EUR,2025-01-23,2025-02-26,
INV-0012865,CUST-00548,435.15,EUR,2025-05-16,2025-06-06,
INV-0012866,CUST-00437,1831.74,EUR,2025-08-30,2025-09-15,
INV-0012867,CUST-00688,4662.83,EUR,2025-11-02,2025-12-08,
INV-0012868,CUST-00401,2085.03,EUR,2025-02-23,2025-03-05,
INV-0012869,CUST-00321,1295.30,EUR,2025-08-24,2025-09-05,
INV-0012870,CUST-00331,236.91,EUR,2025-09-11,2025-10-15,
INV-0012871,CUST-00015,447.62,EUR,2025-08-23,2025-09-21,
INV-0012872,CUST-00776,4809.61,EUR,2025-12-30,2026-02-09,
INV-0012873,CUST-00902,79.53,EUR,2025-08-18,2025-09-24,
INV-0012874,CUST-00567,1289.59,EUR,2025-09-17,2025-10-12,
INV-0012875,CUST-00998,1870.23,EUR,2025-08-22,2025-09-25,
INV-0012876,CUST-00106,2670.90,EUR,2025-08-08,2025-09-14,
INV-0012877,CUST-00494,4005.78,EUR,2025-08-10,2025-09-13,
INV-0012878,CUST-00500,699.57,EUR,2025-02-17,2025-04-03,
INV-0012879,CUST-00744,838.64,EUR,2025-04-01,2025-05-13,
INV-0012880,CUST-00778,1201.15,EUR,2025-10-28,2025-11-11,
INV-0012881,CUST-00266,1066.24,EUR,2025-11-22,2026-01-05,
INV-0012882,CUST-00815,797.67,EUR,2025-07-05,2025-07-22,
INV-0012883,CUST-00464,4762.67,EUR,2025-07-06,2025-08-13,
INV-0012884,CUST-00548,1149.14,EUR,2025-08-05,2025-09-10,
INV-0012885,CUST-00934,4866.28,EUR,2025-12-19,2025-12-29,
INV-0012886,CUST-00917,2643.19,EUR,2025-10-23,2025-11-05,
INV-0012887,CUST-00175,3450.52,EUR,2025-01-24,2025-02-22,
INV-0012888,CUST-00608,2940.79,EUR,2025-05-18,2025-06-12,
INV-0012889,CUST-00705,2353.35,EUR,2025-07-20,2025-09-02,
INV-0012890,CUST-00753,4244.46,EUR,2025-10-04,2025-10-12,
INV-0012891,CUST-00093,923.01,EUR,2025-03-26,2025-04-23,
INV-0012892,CUST-00774,2054.77,EUR,2025-03-08,2025-03-18,
INV-0012893,CUST-00545,1120.08,EUR,2025-02-19,2025-02-26,
INV-0012894,CUST-00881,2818.80,EUR,2025-01-20,2025-02-05,
INV-0012895,CUST-00367,2479.90,EUR,2025-12-03,2025-12-12,
INV-0012896,CUST-00812,395.82,EUR,2025-07-26,2025-08-12,
INV-0012897,CUST-00735,283.96,EUR,2025-12-01,2026-01-02,
INV-0012898,CUST-00736,1242.74,EUR,2025-02-01,2025-02-22,
INV-0012899,CUST-00924,1889.72,EUR,2025-06-22,2025-07-21,
INV-0012900,CUST-00907,4420.24,EUR,2025-02-24,2025-03-23,
INV-0012901,CUST-00127,1987.55,EUR,2025-07-13,2025-07-24,
INV-0012902,CUST-00447,3541.15,EUR,2025-03-19,2025-05-01,
INV-0012903,CUST-00416,4386.00,EUR,2025-06-27,2025-08-07,
INV-0012904,CUST-00881,2013.01,EUR,2025-04-09,2025-05-10,
INV-0012905,CUST-00877,4935.03,EUR,2025-03-09,2025-04-08,
INV-0012906,CUST-00250,4905.05,EUR,2025-07-12,2025-08-20,
INV-0012907,CUST-00500,980.64,EUR,2025-03-15,2025-03-25,
INV-0012908,CUST-00634,783.45,EUR,2025-06-17,2025-07-11,
INV-0012909,CUST-00369,277.70,EUR,2025-10-09,2025-10-17,
INV-0012910,CUST-00397,3091.50,EUR,2025-01-10,2025-02-14,
INV-0012911,CUST-00573,4013.75,EUR,2025-08-26,2025-09-15,
INV-0012912,CUST-00843,4795.11,EUR,2025-11-29,2026-01-10,
INV-0012913,CUST-00510,4561.25,EUR,2025-10-02,2025-10-21,
INV-0012914,CUST-00652,4449.45,EUR,2025-03-02,2025-03-12,
INV-0012915,CUST-00053,3216.62,EUR,2025-08-12,2025-09-12,
INV-0012916,CUST-00331,2722.57,EUR,2025-09-21,2025-10-16,
INV-0012917,CUST-00984,4839.91,EUR,2025-05-04,2025-06-16,
INV-0012918,CUST-00237,4775.54,EUR,2025-01-03,2025-01-27,
INV-0012919,CUST-00441,356.79,EUR,2025-12-26,2026-01-22,
INV-0012920,CUST-00857,3268.03,EUR,2025-08-01,2025-08-08,
INV-0012921,CUST-00726,2691.73,EUR,2025-12-23,2026-01-30,
INV-0012922,CUST-00909,238.85,EUR,2025-05-22,2025-07-04,
INV-0012923,CUST-00883,4253.14,EUR,2025-05-06,2025-06-12,
INV-0012924,CUST-00382,3137.90,EUR,2025-01-03,2025-01-28,
INV-0012925,CUST-00290,2364.02,EUR,2025-11-09,2025-11-19,
INV-0012926,CUST-00651,4160.19,EUR,2025-06-11,2025-07-23,
INV-0012927,CUST-00842,1250.78,EUR,2025-05-15,2025-06-21,
INV-0012928,CUST-00016,676.12,EUR,2025-12-02,2026-01-11,
INV-0012929,CUST-00591,166.82,EUR,2025-08-22,2025-09-25,
INV-0012930,CUST-00270,1873.23,EUR,2025-04-07,2025-04-14,
INV-0012931,CUST-00703,4723.05,EUR,2025-01-25,2025-02-21,
INV-0012932,CUST-00944,3171.36,EUR,2025-01-26,2025-02-09,
INV-0012933,CUST-00917,3134.76,EUR,2025-06-17,2025-07-25,
INV-0012934,CUST-00337,1528.97,EUR,2025-04-18,2025-05-29,
INV-0012935,CUST-00521,3885.25,EUR,2025-10-05,2025-10-30,
INV-0012936,CUST-00185,2449.34,EUR,2025-01-13,2025-02-13,
INV-0012937,CUST-00164,2577.08,EUR,2025-09-14,2025-10-11,
INV-0012938,CUST-00803,63.21,EUR,2025-03-25,2025-04-23,
INV-0012939,CUST-00323,1157.29,EUR,2025-01-07,2025-02-06,
INV-0012940,CUST-00711,743.17,EUR,2025-10-02,2025-11-01,
INV-0012941,CUST-00075,1632.03,EUR,2025-07-09,2025-07-19,
INV-0012942,CUST-00120,983.23,EUR,2025-03-22,2025-04-14,
INV-0012943,CUST-00480,449.07,EUR,2025-08-13,2025-09-24,
INV-0012944,CUST-00523,2396.22,EUR,2025-06-26,2025-07-03,
INV-0012945,CUST-00737,1839.15,EUR,2025-04-17,2025-05-01,
INV-0012946,CUST-00899,2676.46,EUR,2025-05-17,2025-05-29,
INV-0012947,CUST-00526,171.34,EUR,2025-02-17,2025-03-14,
INV-0012948,CUST-00105,679.52,EUR,2026-01-01,2026-01-08,
INV-0012949,CUST-00505,1328.54,EUR,2025-01-22,2025-02-15,
INV-0012950,CUST-00753,4888.21,EUR,2025-02-04,2025-03-04,
INV-0012951,CUST-00439,2923.36,EUR,2025-04-19,2025-05-09,
INV-0012952,CUST-00822,3869.85,EUR,2025-08-31,2025-10-03,
INV-0012953,CUST-00717,3143.59,EUR,2025-07-15,2025-08-26,
INV-0012954,CUST-00586,4471.78,EUR,2025-10-26,2025-11-18,
INV-0012955,CUST-00459,1169.33,EUR,2025-08-27,2025-09-15,
INV-0012956,CUST-00044,2858.39,EUR,2025-03-19,2025-04-18,
INV-0012957,CUST-00183,4261.32,EUR,2025-11-05,2025-11-15,
INV-0012958,CUST-00385,4894.86,EUR,2025-07-07,2025-08-09,
INV-0012959,CUST-00204,2086.77,EUR,2025-01-24,2025-02-28,
INV-0012960,CUST-00083,786.12,EUR,2025-03-05,2025-03-25,
INV-0012961,CUST-00489,1065.66,EUR,2025-06-02,2025-06-14,
INV-0012962,CUST-00141,3243.64,EUR,2025-10-02,2025-10-13,
INV-0012963,CUST-00582,1148.05,EUR,2025-08-09,2025-09-09,
INV-0012964,CUST-00593,1471.46,EUR,2025-04-08,2025-05-12,
INV-0012965,CUST-00305,1077.43,EUR,2025-08-07,2025-09-05,
INV-0012966,CUST-00695,3482.04,EUR,2025-02-13,2025-03-11,
INV-0012967,CUST-00923,3709.22,EUR,2025-06-11,2025-07-26,
INV-0012968,CUST-00999,3971.38,EUR,2025-07-10,2025-08-12,
INV-0012969,CUST-00566,3815.12,EUR,2025-07-08,2025-07-17,
INV-0012970,CUST-00773,2738.09,EUR,2025-06-13,2025-06-26,
INV-0012971,CUST-00939,1503.05,EUR,2025-12-26,2026-01-16,
INV-0012972,CUST-00809,3282.78,EUR,2025-02-25,2025-04-07,
INV-0012973,CUST-00459,3105.98,EUR,2025-10-24,2025-11-30,
INV-0012974,CUST-00899,2083.71,EUR,2025-04-27,2025-05-19,
INV-0012975,CUST-01000,3385.25,EUR,2025-01-24,2025-02-08,
INV-0012976,CUST-00204,88.78,EUR,2025-03-21,2025-04-10,
INV-0012977,CUST-00247,4074.04,EUR,2025-12-21,2026-01-30,
INV-0012978,CUST-00538,3175.21,EUR,2025-05-03,2025-05-16,
INV-0012979,CUST-00678,2871.49,EUR,2025-01-03,2025-01-19,
INV-0012980,CUST-00333,184.12,EUR,2026-01-01,2026-01-17,
INV-0012981,CUST-00508,129.97,EUR,2025-01-03,2025-01-11,
INV-0012982,CUST-00797,1586.16,EUR,2025-10-07,2025-11-10,
INV-0012983,CUST-00952,1928.69,EUR,2025-09-21,2025-10-17,
INV-0012984,CUST-00479,248.52,EUR,2025-09-13,2025-09-29,
INV-0012985,CUST-00399,261.98,EUR,2025-03-24,2025-04-29,
INV-0012986,CUST-00323,2409.33,EUR,2025-09-17,2025-11-01,
INV-0012987,CUST-00429,4764.20,EUR,2025-04-14,2025-05-17,
INV-0012988,CUST-00516,193.27,EUR,2025-04-16,2025-05-24,
INV-0012989,CUST-00199,2673.08,EUR,2025-10-12,2025-11-21,
INV-0012990,CUST-01000,4807.42,EUR,2025-04-14,2025-05-03,
INV-0012991,CUST-00905,4279.50,EUR,2025-10-16,2025-11-21,
INV-0012992,CUST-00031,512.17,EUR,2025-10-25,2025-12-05,
INV-0012993,CUST-00174,1508.29,EUR,2025-09-13,2025-09-23,
INV-0012994,CUST-00647,3452.74,EUR,2025-07-05,2025-07-18,
INV-0012995,CUST-00537,3477.36,EUR,2025-07-22,2025-08-06,
INV-0012996,CUST-00107,65.75,EUR,2025-09-17,2025-10-20,
INV-0012997,CUST-00860,981.20,EUR,2025-08-24,2025-10-03,
INV-0012998,CUST-00957,4926.72,EUR,2025-03-31,2025-05-09,
INV-0012999,CUST-00665,3268.35,EUR,2025-08-05,2025-09-15,
INV-0013000,CUST-00971,2891.20,EUR,2025-01-06,2025-01-13,
INV-0013001,CUST-00388,3886.42,EUR,2025-07-24,2025-09-01,
INV-0013002,CUST-00698,4544.96,EUR,2025-02-02,2025-02-19,
INV-0013003,CUST-00499,2960.57,EUR,2025-06-09,2025-06-26,
INV-0013004,CUST-00379,900.70,EUR,2025-12-11,2026-01-04,
INV-0013005,CUST-00387,1646.50,EUR,2025-01-12,2025-02-15,
INV-0013006,CUST-00560,3892.40,EUR,2025-12-13,2026-01-17,
INV-0013007,CUST-00612,714.11,EUR,2025-11-20,2025-12-15,
INV-0013008,CUST-00104,3345.84,EUR,2025-11-09,2025-12-15,
INV-0013009,CUST-00620,2242.19,EUR,2025-04-22,2025-05-06,
INV-0013010,CUST-00043,2810.17,EUR,2025-09-29,2025-10-19,
INV-0013011,CUST-00271,2815.89,EUR,2025-01-03,2025-02-13,
INV-0013012,CUST-00937,4258.62,EUR,2025-05-13,2025-06-05,
INV-0013013,CUST-00931,2677.00,EUR,2025-08-22,2025-10-03,
INV-0013014,CUST-00588,270.40,EUR,2025-05-20,2025-06-30,
INV-0013015,CUST-00253,1002.37,EUR,2025-08-02,2025-08-29,
INV-0013016,CUST-00553,1916.88,EUR,2025-12-21,2026-01-26,
INV-0013017,CUST-00938,3694.34,EUR,2025-03-11,2025-04-11,
INV-0013018,CUST-00062,954.85,EUR,2025-04-21,2025-05-02,
INV-0013019,CUST-00687,4979.33,EUR,2025-12-19,2025-12-27,
INV-0013020,CUST-00433,3531.00,EUR,2025-08-01,2025-08-27,
INV-0013021,CUST-00058,1634.87,EUR,2025-11-24,2026-01-08,
INV-0013022,CUST-00906,2910.91,EUR,2025-11-22,2025-12-18,
INV-0013023,CUST-00228,3219.71,EUR,2025-09-29,2025-11-06,
INV-0013024,CUST-00743,2801.12,EUR,2025-12-26,2026-01-15,
INV-0013025,CUST-00456,2643.99,EUR,2025-11-25,2025-12-23,
INV-0013026,CUST-00723,4613.73,EUR,2025-05-04,2025-06-08,
INV-0013027,CUST-00110,677.28,EUR,2025-09-27,2025-11-06,
INV-0013028,CUST-00509,164.47,EUR,2025-02-11,2025-03-11,
INV-0013029,CUST-00806,4775.67,EUR,2025-09-07,2025-10-18,
INV-0013030,CUST-00974,3201.19,EUR,2025-05-01,2025-06-05,
INV-0013031,CUST-00206,3586.31,EUR,2025-05-26,2025-06-12,
INV-0013032,CUST-00997,4853.79,EUR,2025-09-02,2025-09-30,
INV-0013033,CUST-00398,4911.82,EUR,2025-05-19,2025-06-25,
INV-0013034,CUST-00609,3031.33,EUR,2025-05-10,2025-06-01,
INV-0013035,CUST-00202,4183.58,EUR,2025-09-12,2025-10-23,
INV-0013036,CUST-00163,2275.44,EUR,2025-01-20,2025-02-18,
INV-0013037,CUST-00665,4326.91,EUR,2025-09-02,2025-10-05,
INV-0013038,CUST-00446,717.57,EUR,2025-09-28,2025-10-24,
INV-0013039,CUST-00845,119.47,EUR,2025-08-14,2025-09-23,
INV-0013040,CUST-00281,3589.16,EUR,2025-07-25,2025-08-17,
INV-0013041,CUST-00919,117.09,EUR,2025-02-28,2025-03-28,
INV-0013042,CUST-00453,2272.65,EUR,2025-07-28,2025-08-28,
INV-0013043,CUST-00143,628.38,EUR,2025-11-11,2025-12-19,
INV-0013044,CUST-00524,3327.91,EUR,2025-08-07,2025-09-04,
INV-0013045,CUST-00647,669.81,EUR,2025-06-25,2025-07-21,
INV-0013046,CUST-00154,1352.16,EUR,2025-10-15,2025-11-18,
INV-0013047,CUST-00412,2299.36,EUR,2025-11-09,2025-11-27,
INV-0013048,CUST-00587,3055.15,EUR,2025-08-26,2025-09-12,
INV-0013049,CUST-00139,4914.25,EUR,2025-08-04,2025-09-10,
INV-0013050,CUST-00631,1392.98,EUR,2025-08-10,2025-08-18,
INV-0013051,CUST-00102,1606.45,EUR,2025-05-14,2025-05-27,
INV-0013052,CUST-00234,2607.98,EUR,2025-08-13,2025-09-03,
INV-0013053,CUST-00571,2065.42,EUR,2025-10-03,2025-11-12,
INV-0013054,CUST-00224,4945.66,EUR,2025-11-12,2025-11-27,
INV-0013055,CUST-00823,1054.30,EUR,2025-10-02,2025-11-16,
INV-0013056,CUST-00538,1981.87,EUR,2025-03-21,2025-04-19,
INV-0013057,CUST-00663,4411.80,EUR,2025-08-05,2025-09-13,
INV-0013058,CUST-00758,2135.28,EUR,2025-10-16,2025-11-18,
INV-0013059,CUST-00915,2182.11,EUR,2025-02-14,2025-02-24,
INV-0013060,CUST-00233,1833.99,EUR,2025-07-10,2025-08-17,
INV-0013061,CUST-00276,3225.05,EUR,2025-01-27,2025-03-10,
INV-0013062,CUST-00936,1595.17,EUR,2025-09-09,2025-09-21,
INV-0013063,CUST-00723,1561.76,EUR,2025-10-24,2025-11-10,
