payment_id,invoice_id,customer_id,amount_paid,currency,payment_date,reference
PAY-00019910,INV-X-0032249,CUST-00838,2635.63,EUR,2026-02-09,noise
PAY-00010772,INV-0011291,CUST-00192,4556.30,EUR,2025-09-19,full-match
PAY-00018307,INV-0019138,CUST-00218,871.86,EUR,2025-04-06,full-match
PAY-00017271,INV-0018055,CUST-00046,615.97,EUR,2025-05-30,full-match
PAY-00016383,INV-0017136,CUST-00218,3640.90,EUR,2025-09-09,full-match
PAY-00020494,INV-X-0007352,CUST-00532,3940.47,EUR,2025-07-28,noise
PAY-00011619,INV-0012191,CUST-00230,1422.38,EUR,2025-05-13,duplicate
PAY-00022074,INV-X-0009017,CUST-00794,6545.92,EUR,2025-06-03,noise
PAY-00019931,INV-X-0018979,CUST-00938,730.95,EUR,2026-01-21,noise
PAY-00013849,INV-0014508,CUST-00851,2201.01,EUR,2025-05-18,duplicate
PAY-00007029,INV-0007366,CUST-00053,345.88,EUR,2026-01-29,full-match
PAY-00023227,INV-X-0036232,CUST-00088,1369.20,EUR,2025-06-15,noise
PAY-00006029,INV-0006303,CUST-00506,1067.45,EUR,2025-10-05,full-match
PAY-00010721,INV-0011238,CUST-00767,2808.32,EUR,2025-07-12,suspicious-customer-mismatch
PAY-00002445,INV-0002565,CUST-00080,3373.39,EUR,2025-02-09,full-match
PAY-00017913,INV-0018715,CUST-00118,2420.02,EUR,2025-07-04,full-match
PAY-00021033,INV-X-0018256,CUST-00009,3433.36,EUR,2025-03-10,noise
PAY-00008767,INV-0009183,CUST-00688,2562.56,EUR,2025-12-09,full-match
PAY-00003126,INV-0003270,CUST-00065,913.76,EUR,2025-04-22,full-match
PAY-00018227,INV-0019055,CUST-00571,3566.55,EUR,2025-06-17,full-match
PAY-00023487,INV-X-0007972,CUST-00560,593.48,EUR,2025-04-24,noise
PAY-00006123,INV-0006405,CUST-00557,4945.51,EUR,2025-04-14,full-match
PAY-00001425,INV-0001495,CUST-00555,1867.21,EUR,2025-02-19,full-match
PAY-00002518,INV-0002636,CUST-00620,2304.58,EUR,2025-12-27,full-match
PAY-00024694,INV-X-0025959,CUST-00320,2004.27,EUR,2025-09-22,noise
PAY-00004588,INV-0004787,CUST-00756,273.76,EUR,2025-04-26,full-match
PAY-00017286,INV-0018071,CUST-00086,2688.56,EUR,2025-07-11,full-match
PAY-00011797,INV-0012372,CUST-00283,3885.72,EUR,2026-01-08,duplicate
PAY-00019535,INV-X-0016253,CUST-00847,248.19,EUR,2025-08-22,noise
PAY-00004799,INV-0005005,CUST-00116,1133.41,EUR,2025-08-26,full-match
PAY-00021127,INV-X-0037012,CUST-00444,2436.72,EUR,2025-08-05,noise
PAY-00022401,INV-X-0002051,CUST-00174,3524.58,EUR,2025-02-07,noise
PAY-00021759,INV-X-0016209,CUST-00093,1284.13,EUR,2025-06-06,noise
PAY-00022868,INV-X-0020520,CUST-00139,4951.84,EUR,2025-05-08,noise
PAY-00009982,INV-0010457,CUST-00238,1215.34,EUR,2025-07-24,full-match
PAY-00000012,INV-0000011,CUST-00748,2324.15,EUR,2025-04-13,full-match
PAY-00014279,INV-0014949,CUST-00068,4882.03,EUR,2025-04-07,full-match
PAY-00019267,INV-X-0011481,CUST-00462,5492.05,EUR,2025-02-16,noise
PAY-00015943,INV-0016682,CUST-00426,1925.54,EUR,2025-08-27,full-match
PAY-00024040,INV-X-0020158,CUST-00321,2902.72,EUR,2025-02-10,noise
PAY-00000388,INV-0000407,CUST-00698,4624.56,EUR,2025-11-27,full-match
PAY-00007523,INV-0007886,CUST-00793,265.76,EUR,2025-12-13,full-match
PAY-00000771,INV-0000805,CUST-00569,875.98,EUR,2025-06-14,full-match
PAY-00011375,INV-0011923,CUST-00253,2264.81,EUR,2025-07-25,full-match
PAY-00015467,,CUST-00806,3087.52,EUR,2025-09-04,missing-invoice-id
PAY-00011913,INV-0012490,CUST-00278,3823.39,EUR,2025-04-20,full-match
PAY-00002362,INV-0002475,CUST-00900,3569.16,EUR,2025-04-03,full-match
PAY-00022373,INV-X-0028124,CUST-00492,2511.24,EUR,2025-10-09,noise
PAY-00012800,INV-0013420,CUST-00028,604.57,EUR,2025-08-30,duplicate
PAY-00004292,INV-0004473,CUST-00634,3038.12,EUR,2025-07-08,full-match
PAY-00006127,INV-0006410,CUST-00122,4457.08,EUR,2025-06-22,full-match
PAY-00005212,INV-0005444,CUST-00920,607.58,EUR,2026-01-07,partial
PAY-00018690,INV-0019530,CUST-00825,3263.38,EUR,2025-04-15,full-match
PAY-00003749,INV-0003906,CUST-00503,2013.98,EUR,2025-03-05,suspicious-customer-mismatch
PAY-00014452,INV-0015129,CUST-00971,3817.04,EUR,2025-10-18,duplicate
PAY-00014042,INV-0014707,CUST-00127,1970.64,EUR,2025-09-18,full-match
PAY-00009644,INV-0010106,CUST-00825,4082.97,EUR,2025-07-10,full-match
PAY-00012511,INV-0013112,CUST-00900,3551.47,EUR,2025-07-04,full-match
PAY-00012575,INV-0013181,CUST-00339,4506.68,EUR,2025-10-21,full-match
PAY-00005780,INV-0006033,CUST-00066,4103.66,EUR,2025-03-20,full-match
PAY-00023313,INV-X-0019024,CUST-00405,3582.15,EUR,2026-01-13,noise
PAY-00017865,INV-0018662,CUST-00212,115.65,EUR,2025-05-23,full-match
PAY-00004655,INV-0004855,CUST-00664,367.62,EUR,2025-06-17,full-match
PAY-00009904,INV-0010377,CUST-00803,1704.92,EUR,2026-01-26,full-match
PAY-00012881,INV-0013506,CUST-00353,3884.85,EUR,2025-03-18,overpay
PAY-00011450,INV-0012006,CUST-00462,3861.31,EUR,2025-10-01,full-match
PAY-00014209,INV-0014879,CUST-00776,3991.21,EUR,2025-05-27,full-match
PAY-00021381,INV-X-0033199,CUST-00896,4601.30,EUR,2025-07-01,noise
PAY-00012988,INV-0013617,CUST-00575,4442.51,EUR,2025-02-07,full-match
PAY-00016878,INV-0017647,CUST-00647,2287.60,EUR,2025-06-19,full-match
PAY-00015072,INV-0015753,CUST-00986,2018.66,EUR,2025-11-12,duplicate
PAY-00005763,INV-0006015,CUST-00239,1376.64,EUR,2025-10-16,duplicate
PAY-00023410,INV-X-0038006,CUST-00600,6659.01,EUR,2025-09-22,noise
PAY-00000405,INV-0000425,CUST-00338,517.80,EUR,2026-01-25,full-match
PAY-00018679,INV-0019519,CUST-00111,435.61,EUR,2026-01-09,full-match
PAY-00016925,INV-0017696,CUST-00507,2493.80,EUR,2025-01-28,full-match
PAY-00017583,INV-0018372,CUST-00960,4199.19,EUR,2025-10-15,full-match
PAY-00009441,INV-0009897,CUST-00168,490.82,EUR,2025-04-13,full-match
PAY-00009941,INV-0010416,CUST-00807,3711.10,EUR,2025-02-14,duplicate
PAY-00006226,INV-0006515,CUST-00614,3814.24,EUR,2025-05-28,duplicate
PAY-00006551,INV-0006863,CUST-00091,453.46,EUR,2025-10-18,overpay
PAY-00015450,INV-0016165,CUST-00448,1322.87,EUR,2025-11-17,partial
PAY-00012640,INV-0013254,CUST-00784,3672.78,EUR,2025-03-15,duplicate
PAY-00018847,INV-0019687,CUST-00285,4928.40,EUR,2025-05-09,duplicate
PAY-00008174,INV-0008579,CUST-00250,1031.72,EUR,2025-07-04,full-match
PAY-00010172,INV-0010654,CUST-00568,2509.24,EUR,2025-11-22,full-match
PAY-00009862,INV-0010336,CUST-00755,4126.20,EUR,2025-01-30,duplicate
PAY-00019676,INV-X-0016241,CUST-00088,294.40,EUR,2025-12-26,noise
PAY-00000970,INV-0001011,CUST-00715,2743.42,EUR,2025-05-18,suspicious-customer-mismatch
PAY-00023755,INV-X-0020731,CUST-00421,4609.70,EUR,2025-10-12,noise
PAY-00002426,INV-0002544,CUST-00718,4221.07,EUR,2025-07-24,full-match
PAY-00020211,INV-X-0017228,CUST-00966,2292.63,EUR,2025-09-01,noise
PAY-00008430,INV-0008842,CUST-00443,3997.83,EUR,2025-05-13,full-match
PAY-00015331,INV-0016040,CUST-00519,4496.14,EUR,2025-06-20,full-match
PAY-00012604,INV-0013212,CUST-00388,3487.21,EUR,2025-10-06,duplicate
PAY-00000439,INV-0000459,CUST-00811,772.94,EUR,2025-02-22,full-match
PAY-00018795,INV-0019636,CUST-00409,1249.46,EUR,2025-10-27,full-match
PAY-00018445,INV-0019277,CUST-00519,2853.66,EUR,2025-04-25,full-match
PAY-00001480,INV-0001565,CUST-00890,4170.60,EUR,2025-06-18,full-match
PAY-00011581,INV-0012149,CUST-00398,3825.83,EUR,2025-06-10,full-match
PAY-00024354,INV-X-0037594,CUST-00204,2462.71,EUR,2025-05-29,noise
PAY-00009821,INV-0010294,CUST-00438,1925.33,EUR,2025-11-16,suspicious-customer-mismatch
PAY-00013183,INV-0013828,CUST-00249,3031.69,EUR,2025-06-20,full-match
PAY-00013397,INV-0014050,CUST-00790,3880.64,EUR,2025-05-30,full-match
PAY-00015279,INV-0015986,CUST-00528,2242.73,EUR,2025-12-10,duplicate
PAY-00012447,INV-0013041,CUST-00919,117.09,EUR,2025-04-10,full-match
PAY-00011590,INV-0012160,CUST-00009,1631.48,EUR,2025-12-02,full-match
PAY-00018779,INV-0019620,CUST-00653,2709.99,EUR,2025-05-04,full-match
PAY-00010115,INV-0010593,CUST-00565,4598.19,EUR,2025-07-14,full-match
PAY-00008418,INV-0008830,CUST-00650,4988.45,EUR,2025-03-12,full-match
PAY-00007065,INV-0007404,CUST-00439,3975.60,EUR,2025-04-17,full-match
PAY-00000641,INV-0000665,CUST-00327,2908.50,EUR,2026-01-08,full-match
PAY-00023908,INV-X-0033583,CUST-00942,475.23,EUR,2025-08-03,noise
PAY-00000488,INV-0000511,CUST-00596,4586.57,EUR,2025-09-23,suspicious-customer-mismatch
PAY-00009867,INV-0010340,CUST-00633,3013.06,EUR,2025-07-16,duplicate
PAY-00000827,INV-0000862,CUST-00942,2589.86,EUR,2026-02-03,overpay
PAY-00005400,INV-0005631,CUST-00270,268.24,EUR,2026-01-19,full-match
PAY-00012482,INV-0013083,CUST-00841,3881.93,EUR,2025-09-14,full-match
PAY-00000625,INV-0000647,CUST-00033,1471.10,EUR,2025-04-15,full-match
PAY-00019308,INV-X-0026781,CUST-00648,565.70,EUR,2025-05-13,noise
PAY-00006883,INV-0007213,CUST-00173,4856.82,EUR,2025-08-16,full-match
PAY-00022189,INV-X-0008468,CUST-00537,4653.08,EUR,2025-04-15,noise
PAY-00016511,INV-0017268,CUST-00267,102.84,EUR,2025-11-08,overpay
PAY-00003140,INV-0003283,CUST-00945,368.63,EUR,2025-12-11,full-match
PAY-00020368,INV-X-0039597,CUST-00494,6764.42,EUR,2025-07-26,noise
PAY-00020253,INV-X-0009835,CUST-00473,3278.23,EUR,2026-02-22,noise
PAY-00005436,INV-0005668,CUST-00535,2885.61,EUR,2025-09-11,full-match
PAY-00003025,INV-0003169,CUST-00283,2671.34,EUR,2025-10-26,full-match
PAY-00015814,INV-0016545,CUST-00684,3587.10,EUR,2025-06-17,full-match
PAY-00020904,INV-X-0005186,CUST-00521,1574.09,EUR,2025-04-16,noise
PAY-00011549,INV-0012113,CUST-00223,3890.86,EUR,2025-03-18,full-match
PAY-00006102,INV-0006382,CUST-00585,3698.04,EUR,2025-10-27,duplicate
PAY-00010118,INV-0010596,CUST-00517,2109.94,EUR,2025-08-22,full-match
PAY-00003529,INV-0003683,CUST-00282,3747.01,EUR,2025-05-02,full-match
PAY-00009562,INV-0010024,CUST-00614,1069.65,EUR,2025-02-03,full-match
PAY-00002115,INV-0002216,CUST-00775,2141.55,EUR,2025-08-01,full-match
PAY-00000749,INV-0000782,CUST-00495,1774.09,EUR,2025-04-02,full-match
PAY-00006304,INV-0006593,CUST-00266,79.83,EUR,2025-02-28,duplicate
PAY-00023174,INV-X-0009429,CUST-00017,508.85,EUR,2025-12-23,noise
PAY-00007708,INV-0008091,CUST-00630,2271.54,EUR,2025-11-23,full-match
PAY-00006835,INV-0007165,CUST-00482,2183.22,EUR,2025-01-29,full-match
PAY-00017419,INV-0018211,CUST-00395,1189.98,EUR,2025-07-24,full-match
PAY-00000274,INV-0000294,CUST-00468,4234.25,EUR,2025-05-11,full-match
PAY-00009795,INV-0010266,CUST-00166,2059.19,EUR,2025-02-18,duplicate
PAY-00001742,INV-0001830,CUST-00232,66.37,EUR,2026-02-14,full-match
PAY-00014168,INV-0014840,CUST-00034,2711.96,EUR,2025-08-17,full-match
PAY-00001044,INV-0001085,CUST-00759,1330.33,EUR,2025-11-18,full-match
PAY-00022702,INV-X-0005665,CUST-00257,4328.85,EUR,2025-11-22,noise
PAY-00011571,INV-0012138,CUST-00564,6572.66,EUR,2026-01-07,overpay
PAY-00024794,INV-X-0033906,CUST-00395,2546.63,EUR,2025-06-18,noise
PAY-00003608,INV-0003764,CUST-00366,2519.01,EUR,2025-10-24,full-match
PAY-00012633,INV-0013246,CUST-00551,3448.47,EUR,2025-05-23,full-match
PAY-00003660,INV-0003818,CUST-00385,343.62,EUR,2025-02-27,full-match
PAY-00006838,INV-0007168,CUST-00877,707.32,EUR,2025-12-24,full-match
PAY-00008084,INV-0008484,CUST-00920,231.67,EUR,2025-02-20,full-match
PAY-00008002,INV-0008400,CUST-00316,265.80,EUR,2026-01-11,partial
PAY-00022429,INV-X-0013023,CUST-00291,131.36,EUR,2025-11-02,noise
PAY-00003552,INV-0003710,CUST-00646,572.91,EUR,2026-01-13,full-match
PAY-00019802,INV-X-0032064,CUST-00682,5717.67,EUR,2026-02-21,noise
PAY-00021922,INV-X-0016171,CUST-00882,3833.37,EUR,2025-09-13,noise
PAY-00022955,INV-X-0004576,CUST-00059,2190.05,EUR,2025-09-20,noise
PAY-00009479,INV-0009939,CUST-00185,584.60,EUR,2025-02-24,full-match
PAY-00007300,INV-0007653,CUST-00147,4102.74,EUR,2025-10-28,suspicious-customer-mismatch
PAY-00012165,INV-0012749,CUST-00601,602.90,EUR,2025-05-14,full-match
PAY-00022078,INV-X-0025891,CUST-00725,270.62,EUR,2025-06-26,noise
PAY-00018958,INV-0019803,CUST-00858,4918.01,EUR,2025-07-18,full-match
PAY-00014099,INV-0014771,CUST-00218,602.95,EUR,2025-03-09,full-match
PAY-00016861,INV-0017630,CUST-00691,4368.39,EUR,2025-04-21,full-match
PAY-00009346,INV-0009801,CUST-00317,1555.82,EUR,2025-09-27,full-match
PAY-00015813,INV-0016543,CUST-00896,2078.56,EUR,2025-11-17,full-match
PAY-00011068,INV-0011603,CUST-00229,4133.27,EUR,2025-03-18,full-match
PAY-00024235,INV-X-0033161,CUST-00767,6194.12,EUR,2025-08-13,noise
PAY-00000741,INV-0000774,CUST-00989,3991.34,EUR,2025-03-13,full-match
PAY-00010623,INV-0011132,CUST-00247,1354.45,EUR,2025-07-21,partial
PAY-00006981,INV-0007317,CUST-00415,1478.65,EUR,2025-12-29,full-match
PAY-00011460,INV-0012016,CUST-00474,1689.57,EUR,2026-02-13,full-match
PAY-00022323,INV-X-0030487,CUST-00713,4080.93,EUR,2025-07-12,noise
PAY-00017115,INV-0017890,CUST-00228,4268.70,EUR,2025-12-01,full-match
PAY-00014783,INV-0015460,CUST-00995,3203.01,EUR,2025-09-11,full-match
PAY-00014724,INV-0015404,CUST-00369,3006.99,EUR,2025-09-15,full-match
PAY-00001136,INV-0001187,CUST-00178,3665.95,EUR,2025-04-06,full-match
PAY-00020616,INV-X-0030878,CUST-00109,6782.02,EUR,2025-09-23,noise
PAY-00011604,INV-0012175,CUST-00956,1982.00,EUR,2025-09-22,full-match
PAY-00003475,INV-0003631,CUST-00702,2798.97,EUR,2025-08-02,full-match
PAY-00021735,INV-X-0034844,CUST-00631,5384.80,EUR,2025-09-04,noise
PAY-00007571,INV-0007939,CUST-00113,1804.02,EUR,2025-12-29,full-match
PAY-00000702,INV-0000733,CUST-00191,3414.49,EUR,2026-01-16,full-match
PAY-00020895,INV-X-0002181,CUST-00531,5901.68,EUR,2026-01-05,noise
PAY-00023973,INV-X-0034776,CUST-00674,361.37,EUR,2025-07-06,noise
PAY-00003533,INV-0003688,CUST-00614,3961.78,EUR,2026-01-03,full-match
PAY-00017933,INV-0018734,CUST-00146,2353.62,EUR,2025-03-29,full-match
PAY-00014894,INV-0015574,CUST-00749,1938.25,EUR,2025-04-02,full-match
PAY-00020603,INV-X-0004909,CUST-00593,5340.57,EUR,2025-09-27,noise
PAY-00024859,INV-X-0009202,CUST-00483,1009.82,EUR,2025-09-13,noise
PAY-00009061,INV-0009492,CUST-00503,870.22,EUR,2025-09-19,full-match
PAY-00016758,INV-0017527,CUST-00244,3112.73,EUR,2025-10-05,full-match
PAY-00008006,INV-0008404,CUST-00904,510.23,EUR,2025-09-11,full-match
PAY-00023138,INV-X-0032828,CUST-00780,1269.52,EUR,2025-05-12,noise
PAY-00002424,,CUST-00472,2340.34,EUR,2025-02-20,missing-invoice-id
PAY-00017777,INV-0018572,CUST-00019,3455.46,EUR,2025-08-07,partial
PAY-00010272,INV-0010763,CUST-00545,4375.26,EUR,2025-04-30,full-match
PAY-00021173,INV-X-0039940,CUST-00267,5469.69,EUR,2025-03-17,noise
PAY-00014860,INV-0015538,CUST-00224,1778.09,EUR,2025-09-16,full-match
PAY-00018027,INV-0018835,CUST-00651,3697.55,EUR,2025-12-06,full-match
PAY-00009951,INV-0010425,CUST-00473,2351.45,EUR,2025-10-17,full-match
PAY-00007467,INV-0007823,CUST-00831,220.19,EUR,2026-01-07,duplicate
PAY-00008632,INV-0009047,CUST-00081,4959.69,EUR,2025-08-21,suspicious-customer-mismatch
PAY-00005462,INV-0005698,CUST-00096,2118.75,EUR,2025-03-18,duplicate
PAY-00002475,INV-0002592,CUST-00392,2579.58,EUR,2025-06-24,duplicate
PAY-00007976,INV-0008372,CUST-00825,997.30,EUR,2025-09-26,full-match
PAY-00016871,INV-0017640,CUST-00793,1729.48,EUR,2025-08-11,partial
PAY-00015541,INV-0016263,CUST-00268,4900.80,EUR,2025-10-16,full-match
PAY-00012995,INV-0013626,CUST-00656,378.02,EUR,2025-06-06,full-match
PAY-00002840,INV-0002973,CUST-00200,1606.64,EUR,2025-09-01,full-match
PAY-00012200,INV-0012783,CUST-00203,831.81,EUR,2025-09-27,duplicate
PAY-00023237,INV-X-0022233,CUST-00771,4347.05,EUR,2025-06-27,noise
PAY-00003239,INV-0003392,CUST-00516,3000.83,EUR,2026-01-09,partial
PAY-00015221,INV-0015919,CUST-00951,2863.48,EUR,2025-11-17,full-match
PAY-00015555,INV-0016277,CUST-00005,4466.97,EUR,2025-03-18,full-match
PAY-00015710,INV-0016433,CUST-00662,1327.86,EUR,2025-03-26,full-match
PAY-00008781,INV-0009198,CUST-00661,70.16,EUR,2025-06-22,full-match
PAY-00007251,INV-0007604,CUST-00299,1826.24,EUR,2025-05-25,full-match
PAY-00000142,INV-0000149,CUST-00711,806.39,EUR,2025-05-09,full-match
PAY-00015246,INV-0015951,CUST-00609,4375.75,EUR,2025-11-16,full-match
PAY-00010221,INV-0010706,CUST-00138,1574.39,EUR,2025-09-01,full-match
PAY-00007294,INV-0007647,CUST-00136,1055.46,EUR,2025-12-24,partial
PAY-00018961,,CUST-00832,785.88,EUR,2025-10-21,missing-invoice-id
PAY-00007788,INV-0008177,CUST-00802,1737.73,EUR,2025-12-06,partial
PAY-00007201,INV-0007551,CUST-00169,3842.41,EUR,2025-12-02,full-match
PAY-00012257,INV-0012839,CUST-00858,1403.16,EUR,2025-05-18,full-match
PAY-00010107,INV-0010585,CUST-00926,3250.74,EUR,2025-12-21,partial
PAY-00002009,INV-0002105,CUST-00650,1057.61,EUR,2025-08-31,full-match
PAY-00015244,INV-0015949,CUST-00334,1354.05,EUR,2025-11-03,duplicate
PAY-00008902,INV-0009329,CUST-00686,315.86,EUR,2025-02-20,full-match
PAY-00006154,INV-0006439,CUST-00617,1110.48,EUR,2025-03-03,overpay
PAY-00004303,INV-0004485,CUST-00730,2248.46,EUR,2025-05-06,full-match
PAY-00006807,INV-0007135,CUST-00631,1584.51,EUR,2025-08-01,overpay
PAY-00023226,INV-X-0002088,CUST-00886,3738.62,EUR,2025-02-07,noise
PAY-00016841,INV-0017609,CUST-00208,2309.70,EUR,2025-12-03,duplicate
PAY-00011572,INV-0012140,CUST-00324,2045.45,EUR,2025-07-21,full-match
PAY-00012835,INV-0013457,CUST-00691,2184.85,EUR,2025-09-20,full-match
PAY-00018074,INV-0018889,CUST-00231,4499.17,EUR,2025-03-04,full-match
PAY-00020419,INV-X-0020647,CUST-00624,44.05,EUR,2026-01-10,noise
PAY-00012466,INV-0013065,CUST-00005,3255.26,EUR,2025-01-25,full-match
PAY-00013356,INV-0014008,CUST-00691,380.77,EUR,2025-10-18,partial
PAY-00016533,INV-0017290,CUST-00073,1447.98,EUR,2025-04-07,partial
PAY-00010451,INV-0010948,CUST-00006,2184.07,EUR,2026-02-16,full-match
PAY-00021964,INV-X-0035416,CUST-00974,3353.45,EUR,2025-08-15,noise
PAY-00020521,INV-X-0004142,CUST-00817,81.62,EUR,2026-01-09,noise
PAY-00023722,INV-X-0026801,CUST-00692,2080.17,EUR,2025-04-16,noise
PAY-00002137,INV-0002234,CUST-00893,3383.37,EUR,2025-09-18,full-match
PAY-00016193,INV-0016943,CUST-00920,337.17,EUR,2025-03-11,partial
PAY-00006164,INV-0006449,CUST-00391,3640.76,EUR,2025-06-20,full-match
PAY-00014585,INV-0015264,CUST-00115,3038.44,EUR,2025-11-18,full-match
PAY-00001839,INV-0001929,CUST-00083,1983.88,EUR,2025-05-10,full-match
PAY-00008571,INV-0008981,CUST-00398,4658.55,EUR,2025-01-27,full-match
PAY-00015018,INV-0015693,CUST-00900,299.69,EUR,2025-09-29,partial
PAY-00011103,INV-0011637,CUST-00208,3456.35,EUR,2025-06-15,full-match
PAY-00014298,INV-0014967,CUST-00123,2512.38,EUR,2025-09-21,full-match
PAY-00002641,INV-0002760,CUST-00077,2771.75,EUR,2025-06-09,full-match
PAY-00018317,INV-0019148,CUST-00683,473.75,EUR,2025-05-31,full-match
PAY-00020661,INV-X-0001363,CUST-00399,5084.58,EUR,2025-06-24,noise
PAY-00005023,INV-0005246,CUST-00937,3853.64,EUR,2025-09-30,full-match
PAY-00010218,INV-0010703,CUST-00249,827.30,EUR,2025-09-07,full-match
PAY-00018164,INV-0018982,CUST-00158,95.27,EUR,2025-05-25,partial
PAY-00017694,INV-0018487,CUST-00324,2865.40,EUR,2025-12-19,full-match
PAY-00006615,INV-0006931,CUST-00938,4691.58,EUR,2025-10-30,full-match
PAY-00021668,INV-X-0017623,CUST-00974,5290.51,EUR,2025-12-22,noise
PAY-00020451,INV-X-0031987,CUST-00022,6567.83,EUR,2025-06-10,noise
PAY-00021208,INV-X-0002445,CUST-00566,590.33,EUR,2025-07-18,noise
PAY-00019831,INV-X-0027571,CUST-00555,1470.18,EUR,2025-10-14,noise
PAY-00024327,INV-X-0006068,CUST-00579,3144.30,EUR,2025-10-11,noise
PAY-00012143,INV-0012726,CUST-00503,1328.77,EUR,2025-07-01,full-match
PAY-00021073,INV-X-0009041,CUST-00316,3719.23,EUR,2025-08-14,noise
PAY-00022391,INV-X-0031953,CUST-00606,6259.02,EUR,2025-02-18,noise
PAY-00020633,INV-X-0031516,CUST-00724,6846.94,EUR,2025-12-12,noise
PAY-00008676,INV-0009092,CUST-00738,2284.62,EUR,2026-01-05,full-match
PAY-00008254,INV-0008662,CUST-00777,1055.93,EUR,2025-02-19,duplicate
PAY-00009707,INV-0010174,CUST-00473,3150.35,EUR,2025-08-13,full-match
PAY-00024162,INV-X-0020706,CUST-00869,1162.17,EUR,2025-09-17,noise
PAY-00006532,INV-0006844,CUST-00483,2534.89,EUR,2025-02-01,full-match
PAY-00011077,INV-0011612,CUST-00696,4188.01,EUR,2025-05-31,full-match
PAY-00005651,INV-0005896,CUST-00315,3559.73,EUR,2025-03-13,full-match
PAY-00022197,INV-X-0012104,CUST-00514,4100.53,EUR,2025-07-17,noise
PAY-00022459,INV-X-0004332,CUST-00313,3652.47,EUR,2025-10-09,noise
PAY-00010478,INV-0010976,CUST-00926,277.26,EUR,2025-04-14,full-match
PAY-00024215,INV-X-0031313,CUST-00083,1906.29,EUR,2025-12-25,noise
PAY-00007929,INV-0008323,CUST-00829,2907.81,EUR,2025-06-22,full-match
PAY-00021507,INV-X-0009258,CUST-00358,5629.85,EUR,2025-07-21,noise
PAY-00022620,INV-X-0011996,CUST-00232,1881.53,EUR,2025-06-04,noise
PAY-00001396,INV-0001463,CUST-00239,496.48,EUR,2025-03-03,full-match
PAY-00023593,INV-X-0003639,CUST-00484,3309.78,EUR,2025-06-13,noise
PAY-00024389,INV-X-0029039,CUST-00407,6873.96,EUR,2025-10-23,noise
PAY-00022020,INV-X-0037558,CUST-00106,3181.01,EUR,2025-09-11,noise
PAY-00021535,INV-X-0004507,CUST-00047,5494.84,EUR,2025-07-11,noise
PAY-00016331,INV-0017087,CUST-00178,5716.59,EUR,2025-08-06,overpay
PAY-00016111,INV-0016858,CUST-00066,4913.96,EUR,2025-03-22,full-match
PAY-00018754,INV-0019595,CUST-00999,3437.22,EUR,2026-01-27,duplicate
PAY-00020005,INV-X-0034618,CUST-00706,6154.45,EUR,2025-11-01,noise
PAY-00020675,INV-X-0030078,CUST-00152,6930.01,EUR,2025-07-13,noise
PAY-00022551,INV-X-0039823,CUST-00427,5569.70,EUR,2026-01-26,noise
PAY-00006706,INV-0007028,CUST-00706,1040.15,EUR,2025-09-27,full-match
PAY-00012968,INV-0013594,CUST-00319,409.72,EUR,2025-10-21,duplicate
PAY-00012982,INV-0013611,CUST-00834,2190.06,EUR,2025-03-07,partial
PAY-00012467,INV-0013066,CUST-00748,431.89,EUR,2025-09-16,full-match
PAY-00019728,INV-X-0030168,CUST-00070,692.83,EUR,2025-02-07,noise
PAY-00021766,INV-X-0011724,CUST-00800,2790.42,EUR,2025-05-30,noise
PAY-00000005,INV-0000005,CUST-00028,2828.16,EUR,2026-01-19,full-match
PAY-00017108,INV-0017884,CUST-00009,1042.09,EUR,2025-09-15,partial
PAY-00018953,INV-0019798,CUST-00001,289.40,EUR,2026-01-04,full-match
PAY-00011322,INV-0011866,CUST-00931,3610.48,EUR,2025-10-11,full-match
PAY-00006423,INV-0006723,CUST-00177,2784.73,EUR,2025-05-16,full-match
