invoice_id,payment_id,classification,reason
INV-0097169,PAY-00093272,matched_partial,paid 247.21 / due 312.04
INV-0097170,PAY-00093273,matched_partial,paid 1466.79 / due 1830.25
INV-0097177,PAY-00093280,matched_partial,paid 1190.94 / due 3401.02
INV-0097182,,missing_payment,no payment found
INV-0097190,,missing_payment,no payment found
INV-0097193,PAY-00093294,matched_partial,paid 311.46 / due 653.80
INV-0097198,,missing_payment,no payment found
INV-0097204,PAY-00093304,overpaid,paid 560.78 / due 483.23
INV-0097207,PAY-00093307,overpaid,paid 3313.98 / due 3122.67
INV-0097214,,missing_payment,no payment found
INV-0097217,,missing_payment,no payment found
INV-0097218,PAY-00093316,matched_partial,paid 2039.24 / due 3318.25
INV-0097220,PAY-00093318,matched_partial,paid 193.10 / due 537.86
INV-0097222,,missing_payment,no payment found
INV-0097223,PAY-00093320,matched_partial,paid 3344.93 / due 4507.44
INV-0097234,PAY-00093331,matched_partial,paid 1943.51 / due 2160.28
INV-0097238,,missing_payment,no payment found
INV-0097245,,missing_payment,no payment found
INV-0097253,,missing_payment,no payment found
INV-0097259,PAY-00093355|PAY-00093354,duplicate_payment,multiple payments for one invoice
INV-0097262,,missing_payment,no payment found
INV-0097263,PAY-00093358|PAY-00093359,duplicate_payment,multiple payments for one invoice
INV-0097268,,missing_payment,no payment found
INV-0097269,,missing_payment,no payment found
INV-0097273,,missing_payment,no payment found
INV-0097275,,missing_payment,no payment found
INV-0097276,,missing_payment,no payment found
INV-0097277,,missing_payment,no payment found
INV-0097279,,missing_payment,no payment found
INV-0097282,,missing_payment,no payment found
INV-0097294,,missing_payment,no payment found
INV-0097298,PAY-00093385,matched_partial,paid 3078.88 / due 3590.47
INV-0097300,,missing_payment,no payment found
INV-0097301,PAY-00093387|PAY-00093388,duplicate_payment,multiple payments for one invoice
INV-0097304,,missing_payment,no payment found
INV-0097312,,missing_payment,no payment found
INV-0097314,,missing_payment,no payment found
INV-0097315,PAY-00093399|PAY-00093400,duplicate_payment,multiple payments for one invoice
INV-0097322,PAY-00093407,matched_partial,paid 57.67 / due 222.83
INV-0097324,PAY-00093409|PAY-00093410,duplicate_payment,multiple payments for one invoice
INV-0097326,,missing_payment,no payment found
INV-0097332,PAY-00093418,matched_partial,paid 3052.34 / due 3638.17
INV-0097336,,missing_payment,no payment found
INV-0097346,,missing_payment,no payment found
INV-0097349,,missing_payment,no payment found
INV-0097352,PAY-00093435|PAY-00093436,duplicate_payment,multiple payments for one invoice
INV-0097355,,missing_payment,no payment found
INV-0097356,PAY-00093439,matched_partial,paid 2957.07 / due 4305.01
INV-0097360,,missing_payment,no payment found
INV-0097365,PAY-00093447|PAY-00093448,duplicate_payment,multiple payments for one invoice
INV-0097367,,missing_payment,no payment found
INV-0097370,PAY-00093452,matched_partial,paid 1011.68 / due 1312.63
INV-0097376,,missing_payment,no payment found
INV-0097379,PAY-00093460,matched_partial,paid 2402.80 / due 4345.09
INV-0097383,,missing_payment,no payment found
INV-0097392,PAY-00093472,overpaid,paid 5201.86 / due 4016.68
INV-0097394,,missing_payment,no payment found
INV-0097395,,missing_payment,no payment found
INV-0097397,PAY-00093476,matched_partial,paid 340.17 / due 1501.54
INV-0097399,PAY-00093478,overpaid,paid 5411.58 / due 4181.24
INV-0097400,,missing_payment,no payment found
INV-0097412,PAY-00093490,overpaid,paid 5139.75 / due 4869.88
INV-0097415,PAY-00093494|PAY-00093493,duplicate_payment,multiple payments for one invoice
INV-0097419,,missing_payment,no payment found
INV-0097424,,missing_payment,no payment found
INV-0097427,PAY-00093504,overpaid,paid 1070.06 / due 875.32
INV-0097429,,missing_payment,no payment found
INV-0097432,PAY-00093508,matched_partial,paid 641.25 / due 1368.31
INV-0097440,PAY-00093516,overpaid,paid 459.30 / due 342.73
INV-0097444,PAY-00093520,overpaid,paid 3776.37 / due 2952.64
INV-0097446,,missing_payment,no payment found
INV-0097447,,missing_payment,no payment found
INV-0097448,PAY-00093522,overpaid,paid 433.04 / due 356.14
INV-0097453,PAY-00093527,overpaid,paid 3648.32 / due 2636.54
INV-0097458,,missing_payment,no payment found
INV-0097459,PAY-00093532,overpaid,paid 4296.58 / due 3470.30
INV-0097461,PAY-00093534|PAY-00093535,duplicate_payment,multiple payments for one invoice
INV-0097465,,missing_payment,no payment found
INV-0097469,PAY-00093542|PAY-00093543,duplicate_payment,multiple payments for one invoice
INV-0097473,PAY-00093547,matched_partial,paid 217.27 / due 756.61
INV-0097475,,missing_payment,no payment found
INV-0097476,PAY-00093550,matched_partial,paid 1084.77 / due 1634.11
INV-0097478,,missing_payment,no payment found
INV-0097479,,missing_payment,no payment found
INV-0097481,PAY-00093553,matched_partial,paid 434.59 / due 578.85
INV-0097485,PAY-00093557,matched_partial,paid 2851.54 / due 3414.64
INV-0097486,PAY-00093558,matched_partial,paid 573.60 / due 1228.01
INV-0097497,PAY-00093569,matched_partial,paid 2457.98 / due 3275.73
INV-0097502,,missing_payment,no payment found
INV-0097504,PAY-00093576|PAY-00093575,duplicate_payment,multiple payments for one invoice
INV-0097513,,missing_payment,no payment found
INV-0097514,PAY-00093586|PAY-00093585,duplicate_payment,multiple payments for one invoice
INV-0097520,,missing_payment,no payment found
INV-0097522,PAY-00093594,matched_partial,paid 1262.89 / due 3713.56
INV-0097523,PAY-00093595,matched_partial,paid 3411.74 / due 3877.94
INV-0097525,PAY-00093597|PAY-00093598,duplicate_payment,multiple payments for one invoice
INV-0097529,,missing_payment,no payment found
INV-0097536,PAY-00093608|PAY-00093609,duplicate_payment,multiple payments for one invoice
INV-0097538,PAY-00093611,overpaid,paid 4760.63 / due 3560.96
INV-0097540,PAY-00093613,matched_partial,paid 1762.48 / due 3779.75
INV-0097545,PAY-00093618|PAY-00093619,duplicate_payment,multiple payments for one invoice
INV-0097546,PAY-00093620,matched_partial,paid 915.38 / due 1061.16
INV-0097550,PAY-00093624,matched_partial,paid 1526.58 / due 1800.27
INV-0097554,PAY-00093628,overpaid,paid 1506.68 / due 1092.94
INV-0097560,PAY-00093634,matched_partial,paid 889.24 / due 1013.81
INV-0097561,,missing_payment,no payment found
INV-0097563,,missing_payment,no payment found
INV-0097564,PAY-00093636,matched_partial,paid 529.58 / due 758.40
INV-0097575,PAY-00093647,overpaid,paid 3030.68 / due 2221.25
INV-0097581,PAY-00093653,matched_partial,paid 1080.61 / due 2247.51
INV-0097582,PAY-00093654,matched_partial,paid 1754.91 / due 3973.38
INV-0097597,PAY-00093669|PAY-00093670,duplicate_payment,multiple payments for one invoice
INV-0097599,PAY-00093672,matched_partial,paid 3642.11 / due 4279.53
INV-0097600,PAY-00093673,matched_partial,paid 1501.27 / due 2059.85
INV-0097604,PAY-00093677,matched_partial,paid 3167.86 / due 4366.66
INV-0097605,,missing_payment,no payment found
INV-0097606,,missing_payment,no payment found
INV-0097610,,missing_payment,no payment found
INV-0097611,PAY-00093682|PAY-00093683,duplicate_payment,multiple payments for one invoice
INV-0097616,PAY-00093688,matched_partial,paid 1979.82 / due 2390.55
INV-0097620,PAY-00093692,overpaid,paid 1459.29 / due 1319.78
INV-0097622,,missing_payment,no payment found
INV-0097624,,missing_payment,no payment found
INV-0097632,,missing_payment,no payment found
INV-0097633,PAY-00093702,matched_partial,paid 2450.15 / due 3751.53
INV-0097635,PAY-00093704,matched_partial,paid 3488.67 / due 3951.47
INV-0097638,,missing_payment,no payment found
INV-0097642,PAY-00093710,matched_partial,paid 2567.93 / due 4863.81
INV-0097643,,missing_payment,no payment found
INV-0097646,PAY-00093714|PAY-00093715,duplicate_payment,multiple payments for one invoice
INV-0097649,PAY-00093718,matched_partial,paid 3288.95 / due 4652.37
INV-0097650,,missing_payment,no payment found
INV-0097651,PAY-00093720,overpaid,paid 3232.27 / due 2534.71
INV-0097653,PAY-00093722,matched_partial,paid 3026.05 / due 3406.18
INV-0097658,PAY-00093727,matched_partial,paid 2901.67 / due 4856.14
INV-0097660,,missing_payment,no payment found
INV-0097662,PAY-00093730,matched_partial,paid 691.44 / due 1045.91
INV-0097671,PAY-00093739,matched_partial,paid 680.78 / due 1577.50
INV-0097680,PAY-00093748,overpaid,paid 5985.97 / due 4980.81
INV-0097683,,missing_payment,no payment found
INV-0097687,PAY-00093754,matched_partial,paid 1092.89 / due 2643.69
INV-0097689,PAY-00093756|PAY-00093757,duplicate_payment,multiple payments for one invoice
INV-0097692,PAY-00093760|PAY-00093761,duplicate_payment,multiple payments for one invoice
INV-0097694,,missing_payment,no payment found
INV-0097698,PAY-00093766,overpaid,paid 2664.74 / due 2460.43
INV-0097701,,missing_payment,no payment found
INV-0097703,PAY-00093770,matched_partial,paid 1106.77 / due 2030.27
INV-0097707,PAY-00093774,overpaid,paid 1934.84 / due 1639.01
INV-0097710,PAY-00093777,overpaid,paid 1155.44 / due 1045.85
INV-0097724,PAY-00093791|PAY-00093792,duplicate_payment,multiple payments for one invoice
INV-0097728,,missing_payment,no payment found
INV-0097729,,missing_payment,no payment found
INV-0097730,PAY-00093796,matched_partial,paid 2686.13 / due 4393.18
INV-0097732,PAY-00093799|PAY-00093798,duplicate_payment,multiple payments for one invoice
INV-0097736,,missing_payment,no payment found
INV-0097738,PAY-00093804,matched_partial,paid 3252.70 / due 4867.29
INV-0097739,PAY-00093805|PAY-00093806,duplicate_payment,multiple payments for one invoice
INV-0097742,PAY-00093809,overpaid,paid 2180.32 / due 1759.61
INV-0097749,PAY-00093816|PAY-00093817,duplicate_payment,multiple payments for one invoice
INV-0097750,PAY-00093819|PAY-00093818,duplicate_payment,multiple payments for one invoice
INV-0097758,PAY-00093827,matched_partial,paid 2661.11 / due 3402.21
INV-0097760,PAY-00093829,overpaid,paid 3141.46 / due 2264.02
INV-0097762,PAY-00093831,matched_partial,paid 1148.04 / due 2264.90
INV-0097766,,missing_payment,no payment found
INV-0097769,PAY-00093837,overpaid,paid 4086.24 / due 3041.65
INV-0097772,,missing_payment,no payment found
INV-0097773,,missing_payment,no payment found
INV-0097775,PAY-00093842,overpaid,paid 1804.07 / due 1448.27
INV-0097779,,missing_payment,no payment found
INV-0097782,PAY-00093848,overpaid,paid 2094.22 / due 1520.45
INV-0097783,PAY-00093849,matched_partial,paid 1926.57 / due 4182.34
INV-0097785,PAY-00093851,matched_partial,paid 1748.53 / due 2475.04
INV-0097788,PAY-00093854|PAY-00093855,duplicate_payment,multiple payments for one invoice
INV-0097789,,missing_payment,no payment found
INV-0097792,PAY-00093858,matched_partial,paid 1679.27 / due 2708.21
INV-0097799,,missing_payment,no payment found
INV-0097801,,missing_payment,no payment found
INV-0097804,PAY-00093869|PAY-00093870,duplicate_payment,multiple payments for one invoice
INV-0097808,PAY-00093874,matched_partial,paid 1477.21 / due 2448.50
INV-0097815,,missing_payment,no payment found
INV-0097820,PAY-00093885,matched_partial,paid 2963.69 / due 3783.66
INV-0097831,PAY-00093896,matched_partial,paid 101.35 / due 204.76
INV-0097832,,missing_payment,no payment found
INV-0097833,,missing_payment,no payment found
INV-0097834,PAY-00093897|PAY-00093898,duplicate_payment,multiple payments for one invoice
INV-0097835,,missing_payment,no payment found
INV-0097839,PAY-00093902|PAY-00093903,duplicate_payment,multiple payments for one invoice
INV-0097842,,missing_payment,no payment found
INV-0097843,PAY-00093906,overpaid,paid 4319.78 / due 3711.55
INV-0097851,,missing_payment,no payment found
INV-0097853,,missing_payment,no payment found
INV-0097854,,missing_payment,no payment found
INV-0097868,,missing_payment,no payment found
INV-0097872,PAY-00093931,matched_partial,paid 549.79 / due 1683.52
INV-0097874,PAY-00093933|PAY-00093934,duplicate_payment,multiple payments for one invoice
INV-0097875,PAY-00093935,matched_partial,paid 299.17 / due 363.29
INV-0097876,PAY-00093937|PAY-00093936,duplicate_payment,multiple payments for one invoice
INV-0097877,,missing_payment,no payment found
INV-0097881,PAY-00093942|PAY-00093941,duplicate_payment,multiple payments for one invoice
INV-0097884,,missing_payment,no payment found
INV-0097886,PAY-00093946,matched_partial,paid 2467.55 / due 4459.27
INV-0097892,PAY-00093952,matched_partial,paid 1757.57 / due 2272.17
INV-0097893,PAY-00093953,matched_partial,paid 1979.27 / due 4500.11
INV-0097895,PAY-00093955,matched_partial,paid 1240.16 / due 1810.60
INV-0097899,PAY-00093959,overpaid,paid 6440.71 / due 4982.37
INV-0097901,PAY-00093962|PAY-00093961,duplicate_payment,multiple payments for one invoice
INV-0097902,PAY-00093963,matched_partial,paid 929.22 / due 2453.64
INV-0097903,,missing_payment,no payment found
INV-0097905,,missing_payment,no payment found
INV-0097906,PAY-00093965,overpaid,paid 4623.13 / due 3911.89
INV-0097908,PAY-00093967,matched_partial,paid 2088.99 / due 3833.77
INV-0097911,,missing_payment,no payment found
INV-0097918,,missing_payment,no payment found
INV-0097928,,missing_payment,no payment found
INV-0097929,PAY-00093986|PAY-00093985,duplicate_payment,multiple payments for one invoice
INV-0097930,,missing_payment,no payment found
INV-0097931,,missing_payment,no payment found
INV-0097936,PAY-00093992|PAY-00093993,duplicate_payment,multiple payments for one invoice
INV-0097942,,missing_payment,no payment found
INV-0097945,PAY-00094002|PAY-00094001,duplicate_payment,multiple payments for one invoice
INV-0097946,PAY-00094004|PAY-00094003,duplicate_payment,multiple payments for one invoice
INV-0097947,PAY-00094005,matched_partial,paid 2371.14 / due 4893.97
INV-0097948,PAY-00094006,overpaid,paid 3468.67 / due 2569.62
INV-0097951,,missing_payment,no payment found
INV-0097953,PAY-00094010,matched_partial,paid 2659.43 / due 3358.94
INV-0097955,,missing_payment,no payment found
INV-0097956,,missing_payment,no payment found
INV-0097958,PAY-00094013|PAY-00094014,duplicate_payment,multiple payments for one invoice
INV-0097959,PAY-00094015,overpaid,paid 2349.23 / due 2042.00
INV-0097964,PAY-00094020,matched_partial,paid 2453.80 / due 4892.84
INV-0097966,PAY-00094023|PAY-00094022,duplicate_payment,multiple payments for one invoice
INV-0097971,PAY-00094029|PAY-00094028,duplicate_payment,multiple payments for one invoice
INV-0097973,,missing_payment,no payment found
INV-0097978,,missing_payment,no payment found
INV-0097979,PAY-00094036,matched_partial,paid 61.44 / due 210.75
INV-0097983,,missing_payment,no payment found
INV-0097984,PAY-00094040,matched_partial,paid 35.24 / due 99.57
INV-0097988,PAY-00094044,matched_partial,paid 430.55 / due 767.64
INV-0097990,PAY-00094046,matched_partial,paid 794.58 / due 1126.36
INV-0097992,PAY-00094048,matched_partial,paid 3362.06 / due 4161.76
INV-0097999,PAY-00094055,matched_partial,paid 960.97 / due 2041.06
INV-0098002,PAY-00094058|PAY-00094059,duplicate_payment,multiple payments for one invoice
INV-0098004,,missing_payment,no payment found
INV-0098014,PAY-00094070,matched_partial,paid 711.61 / due 1661.80
INV-0098016,,missing_payment,no payment found
INV-0098021,,missing_payment,no payment found
INV-0098023,,missing_payment,no payment found
INV-0098026,PAY-00094080,matched_partial,paid 2638.19 / due 4287.03
INV-0098028,PAY-00094083|PAY-00094082,duplicate_payment,multiple payments for one invoice
INV-0098042,,missing_payment,no payment found
INV-0098047,,missing_payment,no payment found
INV-0098053,PAY-00094106,matched_partial,paid 155.46 / due 437.63
INV-0098054,,missing_payment,no payment found
INV-0098060,,missing_payment,no payment found
INV-0098072,PAY-00094126|PAY-00094125,duplicate_payment,multiple payments for one invoice
INV-0098073,PAY-00094127|PAY-00094128,duplicate_payment,multiple payments for one invoice
INV-0098075,PAY-00094130,overpaid,paid 4376.56 / due 3580.55
INV-0098078,PAY-00094134|PAY-00094133,duplicate_payment,multiple payments for one invoice
INV-0098089,,missing_payment,no payment found
INV-0098090,PAY-00094145,matched_partial,paid 2240.42 / due 3137.22
INV-0098092,PAY-00094147,matched_partial,paid 1311.53 / due 2506.38
INV-0098096,PAY-00094151,matched_partial,paid 848.23 / due 1195.75
INV-0098102,PAY-00094158|PAY-00094157,duplicate_payment,multiple payments for one invoice
INV-0098103,,missing_payment,no payment found
INV-0098105,PAY-00094160,overpaid,paid 3829.67 / due 3200.96
INV-0098106,PAY-00094161,overpaid,paid 2267.65 / due 1826.05
INV-0098107,PAY-00094163|PAY-00094162,duplicate_payment,multiple payments for one invoice
INV-0098116,PAY-00094172,matched_partial,paid 558.66 / due 1271.72
INV-0098126,,missing_payment,no payment found
INV-0098127,PAY-00094183|PAY-00094182,duplicate_payment,multiple payments for one invoice
INV-0098128,PAY-00094184,matched_partial,paid 1399.70 / due 1952.65
